,_id,temperature,humidity,CO,CO2,NO2,O3,SO2,er_init_sensor,er_read_sensor,er_out_of_range,er_system,type,device_id,sampling_interval,PM2_5,PM10_0,time
308,617200c4e66c30339e612c22,21.49,70.25,0.293,473.0,0.0,0.002,0.001,0,0,0,0,envitus,70B3D509805D,60,9.0,9.0,2021-10-22 00:07:29
309,616428f954811a287016f035,24.4,86.53,0.707,498.0,0.0,0.002,0.003,0,0,0,0,envitus,70B3D509805D,60,9.0,10.0,2021-10-11 12:07:19
310,61682ba854811a287023f3dc,22.06,89.76,0.225,476.0,0.0,0.003,0.0,0,0,0,0,envitus,70B3D509805D,60,14.0,15.0,2021-10-14 13:07:49
311,617495d4e66c30339e6c43af,21.22,67.18,0.12,467.0,0.0,0.002,0.0,0,0,0,0,envitus,70B3D509805D,60,32.0,37.0,2021-10-23 23:08:00
312,6169a73954811a2870286abf,22.09,92.31,0.16,485.0,0.0,0.003,0.0,0,0,0,0,envitus,70B3D509805D,60,9.0,9.0,2021-10-15 16:07:17
313,6165182d54811a287019ff6d,28.79,58.77,0.313,455.0,0.0,0.0,0.001,0,0,0,0,envitus,70B3D509805D,60,18.0,19.0,2021-10-12 05:07:54
314,6163aa6c54811a2870154441,24.38,90.31,0.457,501.0,0.0,0.003,0.0,0,0,0,0,envitus,70B3D509805D,60,10.0,12.0,2021-10-11 03:07:21
315,6165a4ac54811a28701be884,25.5,62.4,0.179,459.0,0.0,0.002,0.0,0,0,0,0,envitus,70B3D509805D,60,15.0,16.0,2021-10-12 15:07:21
316,61647d7b54811a2870180ed2,24.44,75.31,0.125,483.0,0.0,0.002,0.001,0,0,0,0,envitus,70B3D509805D,60,22.0,24.0,2021-10-11 18:07:51
317,6164614354811a287017b1cb,24.6,79.58,0.218,490.0,0.0,0.002,0.0,0,0,0,0,envitus,70B3D509805D,60,16.0,16.0,2021-10-11 16:07:28
318,617e4ed220be12f18c894b6c,22.91,85.14,0.683,496.0,0.0,0.002,0.003,0,0,0,0,envitus,70B3D509805D,60,38.0,45.0,2021-10-31 08:07:42
319,617f21d820be12f18c8bae8d,22.05,88.85,0.421,519.0,0.0,0.003,0.001,0,0,0,0,envitus,70B3D509805D,60,25.0,26.0,2021-10-31 23:08:05
320,616f4fcae66c30339e59659e,24.67,87.14,0.595,530.0,0.0,0.003,0.001,0,0,0,0,envitus,70B3D509805D,60,73.0,81.0,2021-10-19 23:07:51
321,616bd9d39d4daad11f43c89d,22.98,67.55,0.333,473.0,0.0,0.002,0.0,0,0,0,0,envitus,70B3D509805D,60,7.0,7.0,2021-10-17 08:07:43
322,6166e82c54811a28701ff3b8,24.13,83.6,0.193,458.0,0.0,0.005,0.0,0,0,0,0,envitus,70B3D509805D,60,20.0,23.0,2021-10-13 14:07:38
323,618726e320be12f18ca0119f,28.18,81.83,0.299,437.0,0.0,0.002,0.001,0,0,0,0,envitus,70B3D509805D,60,31.0,35.0,2021-11-07 01:07:43
324,61630fd854811a287013a18d,24.98,91.33,0.182,478.0,0.0,0.003,0.001,0,0,0,0,envitus,70B3D509805D,60,5.0,5.0,2021-10-10 16:07:48
325,6175cb05e66c30339e718a61,21.97,78.38,0.402,488.0,0.0,0.003,0.001,0,0,0,0,envitus,70B3D509805D,60,74.0,81.0,2021-10-24 21:07:13
326,617ebf4520be12f18c8a90c3,22.32,89.28,0.529,503.0,0.0,0.002,0.002,0,0,0,0,envitus,70B3D509805D,60,28.0,30.0,2021-10-31 16:07:30
327,617cfd6620be12f18c85409e,21.52,84.29,0.441,481.0,0.0,0.002,0.002,0,0,0,0,envitus,70B3D509805D,60,13.0,13.0,2021-10-30 08:08:04
328,61741745e66c30339e6a0d50,23.86,66.2,1.657,489.0,0.0,0.003,0.003,0,0,0,0,envitus,70B3D509805D,60,66.0,74.0,2021-10-23 14:08:02
329,61834e7d20be12f18c942bc2,30.55,65.91,0.178,443.0,0.0,0.0,0.002,0,0,0,0,envitus,70B3D509805D,60,33.0,39.0,2021-11-04 03:07:37
330,616f880be66c30339e5a014b,31.11,68.16,0.25,464.0,0.0,0.002,0.001,0,0,0,0,envitus,70B3D509805D,60,42.0,53.0,2021-10-20 03:07:53
331,6175a0fae66c30339e70d134,22.86,77.08,0.365,468.0,0.0,0.003,0.002,0,0,0,0,envitus,70B3D509805D,60,77.0,84.0,2021-10-24 18:07:52
332,616f6bc3e66c30339e59b30d,28.63,75.08,1.163,506.0,0.0,0.004,0.006,0,0,0,0,envitus,70B3D509805D,60,86.0,94.0,2021-10-20 01:07:12
333,617ce13220be12f18c84e4a0,21.64,84.68,0.328,479.0,0.0,0.002,0.0,0,0,0,0,envitus,70B3D509805D,60,8.0,9.0,2021-10-30 06:07:43
334,6168c66254811a287025cd17,21.9,92.14,0.369,482.0,0.0,0.003,0.002,0,0,0,0,envitus,70B3D509805D,60,8.0,8.0,2021-10-15 00:07:58
335,616d4764e66c30339e53b926,20.11,90.55,0.52,483.0,0.0,0.003,0.001,0,0,0,0,envitus,70B3D509805D,60,5.0,7.0,2021-10-18 10:07:27
336,6175f54de66c30339e724433,22.45,78.35,0.656,495.0,0.0,0.003,0.003,0,0,0,0,envitus,70B3D509805D,60,79.0,85.0,2021-10-25 00:07:38
337,616bcbba9d4daad11f43a172,23.14,68.0,0.302,476.0,0.0,0.002,0.0,0,0,0,0,envitus,70B3D509805D,60,4.0,5.0,2021-10-17 07:07:36
338,617f4bd720be12f18c8c2e22,22.1,89.41,0.88,521.0,0.0,0.003,0.004,0,0,0,0,envitus,70B3D509805D,60,16.0,18.0,2021-11-01 02:07:16
339,617ff49d20be12f18c8e0db5,23.45,84.69,0.775,513.0,0.0,0.003,0.003,0,0,0,0,envitus,70B3D509805D,60,26.0,26.0,2021-11-01 14:07:22
340,6183161820be12f18c941397,24.41,86.62,0.345,492.0,0.0,0.003,0.002,0,0,0,0,envitus,70B3D509805D,60,43.0,55.0,2021-11-03 23:07:01
341,616b22ec074ea276ed71e0fc,21.15,77.71,0.095,483.0,0.0,0.002,0.0,0,0,0,0,envitus,70B3D509805D,60,1.0,1.0,2021-10-16 19:07:21
342,616f3380e66c30339e5916e3,24.78,86.49,0.356,505.0,0.0,0.003,0.001,0,0,0,0,envitus,70B3D509805D,60,71.0,78.0,2021-10-19 21:07:09
343,618548b220be12f18c9991c3,26.63,82.23,0.283,436.0,0.0,0.003,0.001,0,0,0,0,envitus,70B3D509805D,60,38.0,45.0,2021-11-05 15:07:27
344,6169609554811a2870278b01,22.34,91.55,1.122,488.0,0.0,0.002,0.008,0,0,0,3072,envitus,70B3D509805D,60,9.0,9.0,2021-10-15 11:04:56
345,618459c820be12f18c968215,25.44,88.37,0.205,482.0,0.0,0.004,0.0,0,0,0,0,envitus,70B3D509805D,60,46.0,57.0,2021-11-04 22:08:06
346,61753047e66c30339e6ee48e,26.55,54.3,0.613,439.0,0.0,0.0,0.002,0,0,0,0,envitus,70B3D509805D,60,41.0,50.0,2021-10-24 10:07:00
347,61733607e66c30339e661068,20.57,66.13,0.231,467.0,0.0,0.002,0.002,0,0,0,0,envitus,70B3D509805D,60,35.0,42.0,2021-10-22 22:06:59
348,6171ac55e66c30339e603ff4,22.19,70.44,0.153,469.0,0.0,0.002,0.0,0,0,0,0,envitus,70B3D509805D,60,13.0,16.0,2021-10-21 18:07:14
349,617487cae66c30339e6c0635,21.48,66.8,0.108,467.0,0.0,0.003,0.0,0,0,0,0,envitus,70B3D509805D,60,47.0,58.0,2021-10-23 22:08:07
350,617d0b6620be12f18c856bb1,21.63,83.45,0.454,477.0,0.0,0.002,0.001,0,0,0,0,envitus,70B3D509805D,60,10.0,11.0,2021-10-30 09:07:47
351,6166699554811a28701e5834,26.82,65.56,0.323,449.0,0.0,0.002,0.002,0,0,0,0,envitus,70B3D509805D,60,8.0,8.0,2021-10-13 05:07:29
352,6166da2854811a28701fc6f1,23.75,86.33,0.325,463.0,0.0,0.004,0.002,0,0,0,0,envitus,70B3D509805D,60,24.0,26.0,2021-10-13 13:07:49
353,616d71a6e66c30339e54292f,21.11,87.02,0.652,493.0,0.0,0.003,0.001,0,0,0,0,envitus,70B3D509805D,60,9.0,9.0,2021-10-18 13:07:47
354,61818c7c20be12f18c9242c3,22.5,87.42,0.392,519.0,0.0,0.003,0.001,0,0,0,0,envitus,70B3D509805D,60,27.0,30.0,2021-11-02 19:07:37
355,6166f62a54811a287020208b,24.47,81.08,0.158,459.0,0.0,0.004,0.0,0,0,0,0,envitus,70B3D509805D,60,18.0,21.0,2021-10-13 15:07:18
356,61743335e66c30339e6a8c43,23.17,63.78,0.438,466.0,0.0,0.003,0.002,0,0,0,0,envitus,70B3D509805D,60,48.0,63.0,2021-10-23 16:07:14
357,6181705a20be12f18c91fc72,22.54,87.89,0.327,519.0,0.0,0.003,0.001,0,0,0,0,envitus,70B3D509805D,60,18.0,20.0,2021-11-02 17:07:36
358,61735262e66c30339e668fd4,20.59,65.23,0.392,473.0,0.0,0.002,0.0,0,0,0,0,envitus,70B3D509805D,60,36.0,46.0,2021-10-23 00:07:59
359,6182a59420be12f18c93e464,25.77,83.34,0.434,479.0,0.0,0.003,0.002,0,0,0,0,envitus,70B3D509805D,60,39.0,47.0,2021-11-03 15:06:57
360,61729b56e66c30339e634bbe,21.47,60.86,0.706,464.0,0.0,0.001,0.001,0,0,0,0,envitus,70B3D509805D,60,32.0,40.0,2021-10-22 11:06:59
361,618491d420be12f18c9730de,29.06,74.12,0.367,459.0,0.0,0.003,0.001,0,0,0,0,envitus,70B3D509805D,60,38.0,45.0,2021-11-05 02:07:12
362,617e5cc720be12f18c8973e9,22.78,86.57,0.816,496.0,0.0,0.003,0.003,0,0,0,0,envitus,70B3D509805D,60,40.0,49.0,2021-10-31 09:07:16
363,61646f7f54811a287017e29e,24.43,76.87,0.146,487.0,0.0,0.002,0.002,0,0,0,0,envitus,70B3D509805D,60,18.0,20.0,2021-10-11 17:08:12
364,61687fe354811a287024fb0c,21.95,91.09,0.062,474.0,0.0,0.003,0.001,0,0,0,0,envitus,70B3D509805D,60,5.0,5.0,2021-10-14 19:07:12
365,616c122c9d4daad11f44655a,22.86,69.9,0.596,487.0,0.0,0.002,0.001,0,0,0,0,envitus,70B3D509805D,60,25.0,28.0,2021-10-17 12:08:09
366,61737c56e66c30339e674f33,24.56,48.33,0.196,459.0,0.0,0.002,0.0,0,0,0,0,envitus,70B3D509805D,60,21.0,22.0,2021-10-23 03:06:59
367,6162830b54811a2870122abd,24.87,92.25,0.207,459.0,0.0,0.003,0.001,0,0,0,0,envitus,70B3D509805D,60,27.0,28.0,2021-10-10 06:07:03
368,616bf5e59d4daad11f441655,23.11,69.33,0.695,482.0,0.0,0.002,0.002,0,0,0,0,envitus,70B3D509805D,60,16.0,17.0,2021-10-17 10:07:30
369,6182979720be12f18c93de73,26.56,80.29,0.719,483.0,0.0,0.003,0.001,0,0,0,0,envitus,70B3D509805D,60,46.0,60.0,2021-11-03 14:07:16
370,61712dbbe66c30339e5edc98,22.99,68.5,0.419,463.0,0.0,0.0,0.002,0,0,0,0,envitus,70B3D509805D,60,4.0,5.0,2021-10-21 09:07:03
371,6169995c54811a2870283eea,21.97,93.19,0.231,488.0,0.0,0.003,0.002,0,0,0,0,envitus,70B3D509805D,60,7.0,8.0,2021-10-15 15:08:10
372,6165889954811a28701b87c6,25.74,63.95,0.307,460.0,0.0,0.002,0.001,0,0,0,0,envitus,70B3D509805D,60,39.0,45.0,2021-10-12 13:07:34
373,61802d0920be12f18c8ea564,23.41,83.08,0.313,511.0,0.0,0.003,0.001,0,0,0,0,envitus,70B3D509805D,60,18.0,19.0,2021-11-01 18:08:07
374,6186b64020be12f18c9e89c9,26.77,86.36,0.126,435.0,0.0,0.004,0.001,0,0,0,0,envitus,70B3D509805D,60,39.0,47.0,2021-11-06 17:07:08
375,616d556ee66c30339e53ddfb,20.67,89.1,1.44,496.0,0.0,0.003,0.008,0,0,0,0,envitus,70B3D509805D,60,14.0,15.0,2021-10-18 11:07:23
376,617398afe66c30339e67cf3b,26.28,48.27,0.168,450.0,0.0,0.0,0.0,0,0,0,0,envitus,70B3D509805D,60,26.0,27.0,2021-10-23 05:07:56
377,6186fc9020be12f18c9f7e4a,26.52,86.99,0.123,441.0,0.0,0.003,0.001,0,0,0,0,envitus,70B3D509805D,60,29.0,32.0,2021-11-06 22:07:09
378,6181a8b120be12f18c92894d,22.38,87.74,0.332,515.0,0.0,0.002,0.001,0,0,0,0,envitus,70B3D509805D,60,27.0,30.0,2021-11-02 21:07:58
379,617f3dd020be12f18c8c02de,22.02,89.32,1.041,523.0,0.0,0.003,0.006,0,0,0,0,envitus,70B3D509805D,60,17.0,18.0,2021-11-01 01:07:25
380,616cbac29d4daad11f463e69,18.62,90.34,0.26,484.0,0.0,0.003,0.0,0,0,0,0,envitus,70B3D509805D,60,10.0,11.0,2021-10-18 00:07:27
381,61745d7ee66c30339e6b4c79,22.22,65.9,0.249,471.0,0.0,0.003,0.002,0,0,0,0,envitus,70B3D509805D,60,54.0,67.0,2021-10-23 19:07:39
382,6181382f20be12f18c917055,23.16,87.44,0.673,520.0,0.0,0.003,0.003,0,0,0,0,envitus,70B3D509805D,60,29.0,31.0,2021-11-02 13:07:56
383,6185107720be12f18c98d717,29.4,72.23,0.589,420.0,0.0,0.002,0.003,0,0,0,0,envitus,70B3D509805D,60,46.0,56.0,2021-11-05 11:07:32
384,617592c4e66c30339e709319,23.16,75.88,0.506,467.0,0.0,0.003,0.002,0,0,0,0,envitus,70B3D509805D,60,84.0,89.0,2021-10-24 17:07:12
385,61808f5420be12f18c8faedc,23.19,86.96,1.614,543.0,0.0,0.003,0.002,0,0,0,0,envitus,70B3D509805D,60,49.0,62.0,2021-11-02 01:07:29
386,61876d2b20be12f18ca10748,33.16,59.6,0.126,400.0,0.0,0.0,0.0,0,0,0,0,envitus,70B3D509805D,60,30.0,32.0,2021-11-07 06:07:37
387,61a836028118b006b4f01184,20.53,41.97,0.363,453.0,0.0,0.0,0.0,0,0,0,3072,envitus,70B3D509805D,60,51.0,65.0,2021-12-02 02:56:40
388,617e94fd20be12f18c8a169b,22.71,88.05,1.032,504.0,0.0,0.003,0.003,0,0,0,0,envitus,70B3D509805D,60,41.0,50.0,2021-10-31 13:07:06
389,61728d71e66c30339e630ba7,21.88,61.67,0.649,463.0,0.0,0.002,0.001,0,0,0,0,envitus,70B3D509805D,60,22.0,23.0,2021-10-22 10:07:42
390,616adcbc074ea276ed710557,20.14,90.89,0.241,489.0,0.0,0.003,0.0,0,0,0,0,envitus,70B3D509805D,60,5.0,5.0,2021-10-16 14:07:53
391,61877b3b20be12f18ca13ac6,34.07,57.1,0.131,399.0,0.0,0.0,0.0,0,0,0,0,envitus,70B3D509805D,60,32.0,37.0,2021-11-07 07:07:36
392,61674a9154811a28702124d9,23.13,88.19,0.052,467.0,0.0,0.003,0.002,0,0,0,0,envitus,70B3D509805D,60,10.0,10.0,2021-10-13 21:07:26
393,6164531554811a28701780e6,24.66,80.67,0.281,489.0,0.0,0.002,0.002,0,0,0,0,envitus,70B3D509805D,60,14.0,15.0,2021-10-11 15:06:58
394,616f5dc3e66c30339e598c47,25.59,84.31,0.926,544.0,0.0,0.003,0.002,0,0,0,0,envitus,70B3D509805D,60,112.0,122.0,2021-10-20 00:07:28
395,617e32c520be12f18c88fa24,22.98,84.41,0.649,496.0,0.0,0.003,0.001,0,0,0,0,envitus,70B3D509805D,60,44.0,54.0,2021-10-31 06:08:02
396,61679ef654811a2870222f9b,24.64,76.22,0.284,463.0,0.0,0.002,0.001,0,0,0,0,envitus,70B3D509805D,60,4.0,4.0,2021-10-14 03:07:30
397,61875f3220be12f18ca0d4e8,34.16,57.29,0.088,399.0,0.0,0.0,0.0,0,0,0,0,envitus,70B3D509805D,60,31.0,34.0,2021-11-07 05:07:59
398,6162d76d54811a28701303a6,24.73,91.84,0.243,469.0,0.0,0.003,0.001,0,0,0,0,envitus,70B3D509805D,60,4.0,4.0,2021-10-10 12:07:06
399,616baf979d4daad11f435904,22.31,71.82,0.383,483.0,0.0,0.001,0.0,0,0,0,0,envitus,70B3D509805D,60,7.0,7.0,2021-10-17 05:07:32
400,6175688de66c30339e6fda82,24.06,69.17,0.86,456.0,0.0,0.003,0.004,0,0,0,0,envitus,70B3D509805D,60,49.0,62.0,2021-10-24 14:07:06
401,6183f71820be12f18c955ae8,26.36,79.63,0.319,462.0,0.0,0.003,0.001,0,0,0,0,envitus,70B3D509805D,60,47.0,60.0,2021-11-04 15:07:01
402,6165422c54811a28701a97fc,30.08,55.05,0.283,445.0,0.0,0.0,0.002,0,0,0,0,envitus,70B3D509805D,60,10.0,12.0,2021-10-12 08:07:04
403,6181eee020be12f18c9338df,23.95,82.98,1.084,541.0,0.0,0.003,0.003,0,0,0,0,envitus,70B3D509805D,60,50.0,63.0,2021-11-03 02:07:25
404,61820b2420be12f18c937f8a,25.18,79.64,0.8,516.0,0.0,0.003,0.003,0,0,0,0,envitus,70B3D509805D,60,51.0,66.0,2021-11-03 04:08:00
405,6171662de66c30339e5f7679,22.56,72.15,0.439,475.0,0.0,0.003,0.002,0,0,0,0,envitus,70B3D509805D,60,15.0,17.0,2021-10-21 13:07:54
406,618750ed20be12f18ca0a361,33.49,59.88,0.086,406.0,0.0,0.0,0.0,0,0,0,0,envitus,70B3D509805D,60,33.0,38.0,2021-11-07 04:07:06
407,6166cc2a54811a28701f9913,23.79,86.39,0.483,460.0,0.0,0.004,0.001,0,0,0,0,envitus,70B3D509805D,60,22.0,23.0,2021-10-13 12:08:07
408,616bbda99d4daad11f437bd9,23.23,69.58,0.368,478.0,0.0,0.002,0.0,0,0,0,0,envitus,70B3D509805D,60,7.0,8.0,2021-10-17 06:07:34
409,6183327b20be12f18c941fb3,28.89,71.72,0.657,470.0,0.0,0.005,0.001,0,0,0,0,envitus,70B3D509805D,60,40.0,50.0,2021-11-04 01:08:09
410,6175d951e66c30339e71c94a,21.64,80.79,0.415,492.0,0.0,0.003,0.002,0,0,0,0,envitus,70B3D509805D,60,72.0,79.0,2021-10-24 22:08:14
411,6169608454811a2870278362,22.54,91.33,0.4,480.0,0.0,0.003,0.001,0,0,0,3072,envitus,70B3D509805D,60,12.0,12.0,2021-10-15 09:07:08
412,6181462120be12f18c919314,23.25,86.24,0.663,518.0,0.0,0.003,0.003,0,0,0,0,envitus,70B3D509805D,60,24.0,24.0,2021-11-02 14:07:26
413,6162f3cb54811a28701352be,24.7,92.35,0.219,475.0,0.0,0.003,0.002,0,0,0,0,envitus,70B3D509805D,60,7.0,7.0,2021-10-10 14:08:08
414,6180f1b220be12f18c90b73b,23.62,88.16,0.871,511.0,0.0,0.003,0.004,0,0,0,0,envitus,70B3D509805D,60,37.0,44.0,2021-11-02 08:07:11
415,6166a1d854811a28701f0f36,24.89,85.86,0.667,459.0,0.0,0.005,0.002,0,0,0,0,envitus,70B3D509805D,60,33.0,38.0,2021-10-13 09:07:33
416,617da5ed20be12f18c8751e3,21.07,88.38,0.225,481.0,0.0,0.003,0.0,0,0,0,0,envitus,70B3D509805D,60,15.0,17.0,2021-10-30 20:07:05
417,617fa05920be12f18c8d2a14,23.65,84.31,0.703,499.0,0.0,0.002,0.003,0,0,0,0,envitus,70B3D509805D,60,26.0,26.0,2021-11-01 08:07:50
418,6181622520be12f18c91d8c5,22.91,87.11,0.402,514.0,0.0,0.003,0.002,0,0,0,0,envitus,70B3D509805D,60,22.0,25.0,2021-11-02 16:06:58
419,617f2fd620be12f18c8bd7be,22.03,89.18,0.662,519.0,0.0,0.003,0.002,0,0,0,0,envitus,70B3D509805D,60,19.0,21.0,2021-11-01 00:07:47
420,6175e757e66c30339e720707,21.53,81.38,0.654,500.0,0.0,0.003,0.004,0,0,0,0,envitus,70B3D509805D,60,75.0,79.0,2021-10-24 23:08:04
421,6174b1e5e66c30339e6cbe00,22.19,63.75,0.377,470.0,0.0,0.003,0.001,0,0,0,0,envitus,70B3D509805D,60,42.0,54.0,2021-10-24 01:07:46
422,616960d554811a2870278c22,22.39,91.52,1.172,490.0,0.0,0.003,0.008,0,0,0,3072,envitus,70B3D509805D,60,9.0,9.0,2021-10-15 11:06:58
423,616e0c6be66c30339e55c69c,21.58,89.23,0.599,497.0,0.0,0.003,0.001,0,0,0,0,envitus,70B3D509805D,60,30.0,35.0,2021-10-19 00:08:08
424,616d0f35e66c30339e5324e2,20.17,89.89,0.267,484.0,0.0,0.003,0.0,0,0,0,0,envitus,70B3D509805D,60,9.0,10.0,2021-10-18 06:07:46
425,6170d989e66c30339e5df88a,21.68,80.45,0.343,481.0,0.0,0.0,0.002,0,0,0,0,envitus,70B3D509805D,60,4.0,4.0,2021-10-21 03:07:50
426,61720ee5e66c30339e615617,21.44,69.62,0.56,475.0,0.0,0.002,0.002,0,0,0,0,envitus,70B3D509805D,60,10.0,11.0,2021-10-22 01:07:46
427,61632bf554811a287013ef9f,25.16,90.38,0.165,482.0,0.0,0.003,0.001,0,0,0,0,envitus,70B3D509805D,60,9.0,9.0,2021-10-10 18:07:45
428,6181541c20be12f18c91b5c1,23.03,86.42,0.477,514.0,0.0,0.003,0.001,0,0,0,0,envitus,70B3D509805D,60,25.0,27.0,2021-11-02 15:07:05
429,6184e62a20be12f18c9850a6,32.27,61.82,0.26,427.0,0.0,0.0,0.001,0,0,0,0,envitus,70B3D509805D,60,28.0,30.0,2021-11-05 08:07:03
430,61681da654811a287023c6dc,22.18,88.63,0.319,474.0,0.0,0.003,0.002,0,0,0,0,envitus,70B3D509805D,60,14.0,15.0,2021-10-14 12:08:04
431,61731a13e66c30339e659258,20.56,65.95,0.146,466.0,0.0,0.002,0.0,0,0,0,0,envitus,70B3D509805D,60,47.0,56.0,2021-10-22 20:07:45
432,616f79c9e66c30339e59d9e3,29.27,73.28,0.491,475.0,0.0,0.002,0.002,0,0,0,0,envitus,70B3D509805D,60,48.0,61.0,2021-10-20 02:07:02
433,618637d020be12f18c9cc308,31.49,66.84,0.287,406.0,0.0,0.0,0.002,0,0,0,0,envitus,70B3D509805D,60,32.0,35.0,2021-11-06 08:07:40
434,616c4a659d4daad11f45013e,20.52,80.26,0.208,482.0,0.0,0.003,0.001,0,0,0,0,envitus,70B3D509805D,60,15.0,15.0,2021-10-17 16:08:02
435,61704cf6e66c30339e5c29cf,27.02,86.64,0.255,476.0,0.0,0.005,0.002,0,0,0,0,envitus,70B3D509805D,60,50.0,63.0,2021-10-20 17:08:02
436,6185e36620be12f18c9b93dc,28.17,79.72,0.405,449.0,0.0,0.003,0.001,0,0,0,0,envitus,70B3D509805D,60,41.0,48.0,2021-11-06 02:07:32
437,6174f836e66c30339e6defcc,27.81,46.46,0.122,438.0,0.0,0.0,0.0,0,0,0,0,envitus,70B3D509805D,60,33.0,37.0,2021-10-24 06:07:47
438,6181b6be20be12f18c92ac81,22.48,86.58,0.284,514.0,0.0,0.002,0.001,0,0,0,0,envitus,70B3D509805D,60,16.0,17.0,2021-11-02 22:07:55
439,6173ecfbe66c30339e694d9a,24.86,58.46,0.586,456.0,0.0,0.0,0.001,0,0,0,0,envitus,70B3D509805D,60,50.0,62.0,2021-10-23 11:07:36
440,6182192120be12f18c93a285,28.03,72.43,0.991,505.0,0.0,0.002,0.004,0,0,0,0,envitus,70B3D509805D,60,55.0,68.0,2021-11-03 05:07:42
441,6186700920be12f18c9d90f2,28.46,77.07,0.499,427.0,0.0,0.002,0.005,0,0,0,0,envitus,70B3D509805D,60,49.0,61.0,2021-11-06 12:07:34
442,617d8a0620be12f18c86fb6a,21.02,88.57,0.198,483.0,0.0,0.003,0.001,0,0,0,0,envitus,70B3D509805D,60,15.0,16.0,2021-10-30 18:08:03
443,616dc5fde66c30339e550d7b,21.26,90.75,0.295,502.0,0.0,0.003,0.001,0,0,0,0,envitus,70B3D509805D,60,37.0,44.0,2021-10-18 19:07:37
444,617f761920be12f18c8cafd4,23.46,86.01,0.798,510.0,0.0,0.003,0.004,0,0,0,0,envitus,70B3D509805D,60,24.0,25.0,2021-11-01 05:07:34
445,617111c2e66c30339e5e9482,23.32,67.38,0.351,467.0,0.0,0.0,0.001,0,0,0,0,envitus,70B3D509805D,60,3.0,3.0,2021-10-21 07:07:44
446,6180734c20be12f18c8f6328,22.54,88.31,0.415,519.0,0.0,0.003,0.001,0,0,0,0,envitus,70B3D509805D,60,30.0,35.0,2021-11-01 23:07:53
447,61672e8254811a287020cfef,23.37,84.97,0.044,460.0,0.0,0.003,0.0,0,0,0,0,envitus,70B3D509805D,60,8.0,8.0,2021-10-13 19:07:44
448,617e24f620be12f18c88d31d,22.77,84.99,0.681,500.0,0.0,0.002,0.003,0,0,0,3072,envitus,70B3D509805D,60,43.0,54.0,2021-10-31 05:08:59
449,6180650f20be12f18c8f3c99,22.44,88.76,0.306,515.0,0.0,0.003,0.002,0,0,0,0,envitus,70B3D509805D,60,29.0,32.0,2021-11-01 22:07:07
450,616e4477e66c30339e56621e,23.33,86.43,0.747,496.0,0.0,0.003,0.002,0,0,0,0,envitus,70B3D509805D,60,41.0,51.0,2021-10-19 04:07:16
451,6163e2a954811a287015fde8,24.7,89.69,0.537,490.0,0.0,0.003,0.001,0,0,0,0,envitus,70B3D509805D,60,14.0,15.0,2021-10-11 07:07:18
452,617d5fd420be12f18c86791b,21.07,88.51,0.418,484.0,0.0,0.002,0.002,0,0,0,0,envitus,70B3D509805D,60,15.0,16.0,2021-10-30 15:08:01
453,616b06da074ea276ed7187ee,20.88,81.1,0.137,482.0,0.0,0.003,0.0,0,0,0,0,envitus,70B3D509805D,60,0.0,0.0,2021-10-16 17:07:35
454,616766a754811a28702179a5,23.24,85.49,0.158,469.0,0.0,0.003,0.0,0,0,0,0,envitus,70B3D509805D,60,12.0,13.0,2021-10-13 23:07:15
455,6170cb7be66c30339e5d9706,24.66,71.47,0.395,470.0,0.0,0.0,0.001,0,0,0,0,envitus,70B3D509805D,60,4.0,5.0,2021-10-21 02:07:52
456,616790de54811a2870220039,25.02,73.64,0.408,465.0,0.0,0.003,0.0,0,0,0,0,envitus,70B3D509805D,60,7.0,8.0,2021-10-14 02:07:23
457,6164b5b054811a287018bad8,23.85,75.59,0.263,488.0,0.0,0.002,0.0,0,0,0,0,envitus,70B3D509805D,60,36.0,44.0,2021-10-11 22:07:41
458,6181c4c620be12f18c92cfac,22.49,86.95,0.519,527.0,0.0,0.003,0.003,0,0,0,0,envitus,70B3D509805D,60,32.0,37.0,2021-11-02 23:07:47
459,61727125e66c30339e6296d2,22.75,57.31,0.25,451.0,0.0,0.001,0.0,0,0,0,0,envitus,70B3D509805D,60,11.0,11.0,2021-10-22 08:06:59
460,6171c899e66c30339e608e6b,21.86,72.98,0.138,475.0,0.0,0.002,0.001,0,0,0,0,envitus,70B3D509805D,60,14.0,16.0,2021-10-21 20:07:49
461,6180c7b320be12f18c904672,23.51,87.53,0.837,521.0,0.0,0.002,0.001,0,0,0,0,envitus,70B3D509805D,60,35.0,43.0,2021-11-02 05:08:00
462,616f0982e66c30339e58a183,24.66,86.25,0.845,504.0,0.0,0.003,0.001,0,0,0,0,envitus,70B3D509805D,60,84.0,91.0,2021-10-19 18:07:59
463,61730c04e66c30339e655337,20.92,64.66,0.132,465.0,0.0,0.002,0.0,0,0,0,0,envitus,70B3D509805D,60,28.0,31.0,2021-10-22 19:07:45
464,6164450b54811a2870175086,24.57,82.64,0.423,493.0,0.0,0.002,0.002,0,0,0,0,envitus,70B3D509805D,60,17.0,17.0,2021-10-11 14:07:04
465,618580fd20be12f18c9a4e10,25.86,87.9,0.18,445.0,0.0,0.005,0.001,0,0,0,0,envitus,70B3D509805D,60,42.0,53.0,2021-11-05 19:07:38
